user_id,matched_user_id,text_similarity,mbti_score,location_score,compatibility_score,action,timestamp
U050,U042,3.29,45.0,10.0,17.15,1,2025-02-10
U050,U003,0.61,30.0,10.0,11.31,1,2025-05-07
U051,U067,38.88,55.0,10.0,37.94,1,2025-02-09
U051,U037,8.24,75.0,100.0,46.62,1,2025-02-01
U051,U011,3.89,45.0,10.0,17.44,0,2025-06-27
U051,U055,5.38,30.0,50.0,21.69,1,2025-01-26
U051,U023,63.71,45.0,50.0,55.36,1,2025-03-29
U051,U030,2.91,30.0,10.0,12.46,0,2025-04-09
U051,U066,4.9,65.0,10.0,23.95,0,2025-01-13
U051,U058,4.07,65.0,10.0,23.54,1,2025-06-19
U051,U020,4.09,45.0,10.0,17.54,0,2025-02-09
U051,U064,85.89,45.0,10.0,58.45,1,2025-06-01
U051,U073,6.31,75.0,10.0,27.65,0,2025-04-19
U051,U033,5.16,45.0,100.0,36.08,0,2025-04-10
U051,U039,8.75,30.0,10.0,15.37,1,2025-05-09
U051,U068,64.96,55.0,10.0,50.98,0,2025-02-28
U051,U053,7.38,45.0,10.0,19.19,1,2025-03-12
U051,U005,2.14,45.0,10.0,16.57,1,2025-01-30
U051,U009,1.97,55.0,10.0,19.49,1,2025-05-18
U051,U071,32.52,75.0,50.0,48.76,1,2025-02-09
U051,U048,3.07,55.0,10.0,20.04,1,2025-05-17
U051,U007,3.55,100.0,10.0,33.77,1,2025-02-10
U051,U016,8.56,75.0,10.0,28.78,1,2025-03-31
U051,U001,2.53,100.0,50.0,41.26,0,2025-02-11
U051,U022,3.88,45.0,10.0,17.44,1,2025-06-19
U051,U047,61.71,45.0,50.0,54.36,1,2025-07-05
U051,U035,4.55,100.0,10.0,34.28,0,2025-03-15
U051,U034,4.59,30.0,10.0,13.29,1,2025-04-08
U051,U008,4.07,30.0,10.0,13.04,1,2025-05-20
U052,U027,51.49,10.0,10.0,30.75,1,2025-02-21
U052,U053,2.76,30.0,50.0,20.38,1,2025-05-02
U052,U071,50.09,100.0,10.0,57.04,1,2025-06-12
U052,U045,3.8,45.0,10.0,17.4,1,2025-06-12
U052,U005,41.22,55.0,100.0,57.11,1,2025-06-14
U052,U039,9.93,45.0,10.0,20.47,1,2025-03-16
U052,U008,2.06,45.0,10.0,16.53,1,2025-05-26
U052,U006,2.86,10.0,10.0,6.43,1,2025-05-12
U052,U018,7.1,45.0,10.0,19.05,1,2025-05-15
U052,U021,4.16,30.0,100.0,31.08,1,2025-06-16
U052,U026,62.96,75.0,100.0,73.98,1,2025-03-04
U052,U048,2.33,45.0,10.0,16.67,0,2025-01-11
U052,U032,3.74,45.0,10.0,17.37,1,2025-03-30
U052,U051,2.2,100.0,10.0,33.1,0,2025-05-17
U052,U056,50.22,55.0,10.0,43.61,1,2025-04-26
U052,U007,4.84,75.0,50.0,34.92,0,2025-05-23
U052,U054,1.64,30.0,50.0,19.82,1,2025-04-14
U052,U031,5.4,45.0,10.0,18.2,1,2025-03-09
U052,U023,1.13,65.0,10.0,22.07,1,2025-03-07
U052,U059,7.45,45.0,10.0,19.22,1,2025-02-23
U052,U013,5.63,45.0,10.0,18.31,1,2025-03-02
U052,U067,1.7,45.0,50.0,24.35,1,2025-05-02
U052,U014,52.05,45.0,10.0,41.53,0,2025-03-19
U052,U040,6.29,30.0,10.0,14.14,1,2025-03-01
U052,U010,2.52,45.0,10.0,16.76,1,2025-03-24
U052,U035,41.28,75.0,50.0,53.14,1,2025-05-18
U052,U075,60.35,30.0,10.0,41.18,1,2025-03-09
U053,U027,4.14,55.0,10.0,20.57,0,2025-06-09
U053,U008,6.39,100.0,10.0,35.2,0,2025-04-16
U053,U054,8.38,75.0,100.0,46.69,0,2025-07-08
U053,U040,3.99,65.0,10.0,23.49,1,2025-02-16
U053,U051,7.38,45.0,10.0,19.19,0,2025-02-17
U053,U030,3.86,100.0,10.0,33.93,1,2025-01-29
U053,U045,3.01,55.0,10.0,20.0,1,2025-05-16
U053,U018,0.82,30.0,10.0,11.41,0,2025-02-20
U053,U034,5.24,55.0,50.0,29.12,0,2025-05-04
U053,U007,1.18,30.0,100.0,29.59,0,2025-03-28
U053,U017,54.58,55.0,10.0,45.79,1,2025-05-30
U053,U047,6.59,65.0,10.0,24.79,1,2025-06-05
U053,U015,6.91,45.0,10.0,18.96,0,2025-04-04
U053,U058,6.39,30.0,10.0,14.2,0,2025-01-18
U053,U002,4.43,65.0,10.0,23.71,0,2025-03-20
U053,U046,23.62,45.0,10.0,27.31,1,2025-04-13
U053,U055,7.71,55.0,10.0,22.36,0,2025-06-12
U053,U059,70.13,55.0,10.0,53.56,1,2025-06-23
U053,U009,0.84,55.0,50.0,26.92,0,2025-01-13
U053,U052,2.76,30.0,50.0,20.38,0,2025-04-29
U053,U010,3.27,55.0,10.0,20.14,1,2025-02-09
U053,U020,1.98,75.0,10.0,25.49,1,2025-03-22
U053,U049,35.57,55.0,10.0,36.28,1,2025-05-05
U053,U032,51.88,30.0,10.0,36.94,0,2025-03-30
U053,U064,6.54,65.0,100.0,42.77,0,2025-03-30
U053,U028,37.29,30.0,10.0,29.65,1,2025-01-31
U053,U025,7.08,75.0,50.0,36.04,0,2025-06-30
U054,U035,4.02,30.0,50.0,21.01,1,2025-06-09
U054,U010,4.04,55.0,10.0,20.52,0,2025-02-19
U054,U053,8.38,75.0,100.0,46.69,1,2025-04-05
U054,U034,6.89,55.0,50.0,29.94,1,2025-07-08
U054,U021,3.48,65.0,50.0,31.24,1,2025-05-12
U054,U071,3.76,45.0,10.0,17.38,0,2025-01-21
U054,U061,6.72,75.0,10.0,27.86,0,2025-02-19
U054,U030,5.53,100.0,10.0,34.76,0,2025-03-19
U054,U020,2.22,75.0,10.0,25.61,0,2025-06-05
U054,U004,4.35,10.0,10.0,7.17,0,2025-02-15
U054,U011,1.4,45.0,50.0,24.2,1,2025-02-25
U054,U042,3.2,55.0,10.0,20.1,0,2025-06-22
U054,U028,8.64,30.0,10.0,15.32,0,2025-03-27
U054,U015,46.68,45.0,10.0,38.84,0,2025-06-21
U054,U002,3.82,65.0,10.0,23.41,1,2025-04-22
U054,U043,2.3,45.0,10.0,16.65,1,2025-02-18
U054,U023,7.71,45.0,10.0,19.35,0,2025-06-05
U054,U026,2.06,30.0,50.0,20.03,0,2025-06-27
U054,U048,1.73,55.0,10.0,19.36,0,2025-06-22
U054,U063,3.25,55.0,10.0,20.13,0,2025-03-28
U054,U037,6.12,45.0,10.0,18.56,1,2025-04-02
U054,U059,6.67,55.0,10.0,21.83,0,2025-04-14
U054,U009,4.0,55.0,50.0,28.5,1,2025-03-10
U054,U065,2.12,45.0,10.0,16.56,1,2025-06-23
U054,U051,6.02,45.0,10.0,18.51,0,2025-04-28
U054,U024,4.27,75.0,10.0,26.64,0,2025-01-10
U054,U067,6.21,55.0,50.0,29.6,0,2025-02-18
U055,U004,6.3,30.0,50.0,22.15,1,2025-06-30
U055,U027,4.69,65.0,10.0,23.85,1,2025-02-24
U055,U046,2.75,30.0,10.0,12.37,0,2025-05-12
U055,U040,7.75,55.0,50.0,30.38,0,2025-01-12
U055,U053,7.71,55.0,10.0,22.36,1,2025-03-07
U055,U071,4.41,30.0,50.0,21.2,1,2025-02-02
U055,U058,37.82,45.0,10.0,34.41,1,2025-03-26
U055,U045,2.67,45.0,50.0,24.83,0,2025-02-08
U055,U021,6.45,55.0,10.0,21.72,1,2025-05-10
U055,U039,6.19,45.0,10.0,18.59,1,2025-03-06
U055,U062,4.88,65.0,10.0,23.94,0,2025-06-25
U055,U035,4.53,45.0,10.0,17.77,1,2025-06-03
U055,U003,3.8,100.0,10.0,33.9,0,2025-04-13
U055,U010,4.3,45.0,50.0,25.65,1,2025-05-10
U055,U005,1.02,30.0,10.0,11.51,0,2025-05-03
U055,U054,92.94,55.0,10.0,64.97,1,2025-07-03
U055,U047,6.93,55.0,100.0,39.97,0,2025-03-14
U055,U029,2.84,45.0,10.0,16.92,0,2025-02-13
U055,U073,4.88,30.0,10.0,13.44,0,2025-04-30
U055,U065,4.96,55.0,50.0,28.98,0,2025-06-02
U055,U052,4.06,45.0,10.0,17.53,1,2025-02-20
U055,U017,39.63,65.0,50.0,49.31,0,2025-06-23
U055,U007,1.97,45.0,10.0,16.49,0,2025-04-24
U055,U011,5.07,55.0,10.0,21.04,1,2025-03-30
U055,U023,7.58,30.0,100.0,32.79,0,2025-05-23
U055,U013,4.38,45.0,10.0,17.69,1,2025-05-16
U055,U063,3.83,45.0,100.0,35.41,0,2025-05-24
U056,U071,49.95,45.0,100.0,58.48,1,2025-06-06
U056,U051,2.1,45.0,50.0,24.55,1,2025-05-18
U056,U030,3.02,30.0,10.0,12.51,0,2025-05-31
U056,U002,6.3,45.0,100.0,36.65,1,2025-05-09
U056,U069,1.79,65.0,10.0,22.4,1,2025-05-16
U056,U008,5.94,30.0,10.0,13.97,1,2025-02-02
U056,U063,5.6,65.0,50.0,32.3,0,2025-06-27
U056,U005,19.38,45.0,10.0,25.19,0,2025-07-01
U056,U014,68.3,100.0,50.0,74.15,0,2025-06-15
U056,U010,2.68,65.0,100.0,40.84,1,2025-04-30
U056,U075,52.89,10.0,10.0,31.44,1,2025-04-14
U056,U032,15.73,100.0,10.0,39.87,1,2025-02-02
U056,U049,4.72,55.0,10.0,20.86,0,2025-02-22
U056,U007,17.23,55.0,10.0,27.12,0,2025-02-07
U056,U029,4.76,65.0,10.0,23.88,0,2025-05-04
U056,U070,55.23,10.0,10.0,32.61,0,2025-02-21
U056,U074,55.23,45.0,10.0,43.11,0,2025-02-19
U056,U020,5.54,45.0,10.0,18.27,0,2025-04-10
U056,U068,1.81,30.0,10.0,11.91,0,2025-01-22
U056,U065,55.1,45.0,100.0,61.05,1,2025-04-14
U056,U064,3.28,45.0,10.0,17.14,0,2025-01-20
U056,U050,2.34,65.0,10.0,22.67,0,2025-05-20
U056,U046,6.47,45.0,10.0,18.73,1,2025-06-11
U056,U036,16.45,55.0,10.0,26.72,1,2025-06-12
U056,U025,2.49,45.0,10.0,16.75,0,2025-01-11
U056,U057,17.47,45.0,50.0,32.23,1,2025-05-30
U056,U062,54.22,30.0,10.0,38.11,0,2025-05-23
U057,U050,1.3,100.0,10.0,32.65,0,2025-02-12
U057,U016,3.3,45.0,10.0,17.15,0,2025-04-06
U057,U056,17.47,45.0,50.0,32.23,0,2025-03-29
U057,U049,2.18,30.0,10.0,12.09,0,2025-01-26
U057,U009,3.49,30.0,10.0,12.75,0,2025-02-14
U057,U048,93.23,100.0,10.0,78.61,1,2025-03-20
U057,U002,4.12,45.0,50.0,25.56,1,2025-03-27
U057,U073,2.24,45.0,10.0,16.62,0,2025-06-12
U057,U064,2.3,45.0,10.0,16.65,0,2025-03-24
U057,U045,1.04,100.0,50.0,40.52,0,2025-03-26
U057,U047,0.82,45.0,100.0,33.91,0,2025-06-14
U057,U058,1.46,55.0,10.0,19.23,1,2025-03-16
U057,U014,42.64,65.0,100.0,60.82,1,2025-06-29
U057,U065,29.65,45.0,50.0,38.32,1,2025-01-28
U057,U030,0.73,55.0,10.0,18.87,1,2025-06-02
U057,U040,3.06,45.0,50.0,25.03,1,2025-05-06
U057,U041,1.6,30.0,10.0,11.8,0,2025-02-03
U057,U005,17.57,75.0,10.0,33.28,0,2025-04-19
U057,U004,5.69,75.0,50.0,35.35,1,2025-01-14
U057,U036,15.33,55.0,10.0,26.16,1,2025-03-18
U057,U059,1.47,100.0,10.0,32.74,1,2025-05-14
U057,U028,0.78,55.0,10.0,18.89,1,2025-03-12
U057,U066,0.96,55.0,10.0,18.98,1,2025-05-12
U057,U013,4.31,100.0,10.0,34.16,0,2025-05-21
U057,U071,3.88,45.0,50.0,25.44,1,2025-07-07
U057,U035,3.27,55.0,10.0,20.13,0,2025-03-20
U057,U068,3.24,30.0,10.0,12.62,0,2025-01-28
U058,U050,32.49,45.0,10.0,31.74,1,2025-05-11
U058,U052,2.06,45.0,10.0,16.53,0,2025-03-08
U058,U015,3.62,65.0,10.0,23.31,1,2025-01-24
U058,U035,5.73,45.0,10.0,18.36,0,2025-03-09
U058,U027,6.98,45.0,10.0,18.99,1,2025-04-07
U058,U023,4.31,100.0,10.0,34.15,1,2025-04-15
U058,U049,5.9,45.0,10.0,18.45,0,2025-05-21
U058,U048,1.55,45.0,100.0,34.28,0,2025-05-03
U058,U044,2.06,65.0,100.0,40.53,1,2025-05-20
U058,U004,7.1,55.0,10.0,22.05,1,2025-02-13
U058,U020,1.13,30.0,10.0,11.57,0,2025-01-27
U058,U042,2.59,45.0,10.0,16.79,0,2025-02-26
U058,U002,21.7,55.0,10.0,29.35,1,2025-01-17
U058,U009,3.37,45.0,10.0,17.18,1,2025-03-08
U058,U030,16.93,45.0,10.0,23.96,0,2025-03-24
U058,U067,6.94,45.0,10.0,18.97,1,2025-03-21
U058,U037,3.7,65.0,10.0,23.35,1,2025-02-07
U058,U014,1.97,45.0,10.0,16.48,0,2025-03-24
U058,U022,88.57,55.0,10.0,62.79,1,2025-04-16
U058,U064,19.19,55.0,10.0,28.09,0,2025-06-02
U058,U039,0.96,45.0,10.0,15.98,0,2025-05-28
U058,U005,3.56,55.0,10.0,20.28,0,2025-05-29
U058,U036,3.32,45.0,10.0,17.16,0,2025-04-11
U058,U069,3.09,45.0,10.0,17.04,0,2025-04-18
U058,U003,0.97,30.0,10.0,11.49,1,2025-02-23
U058,U038,0.0,55.0,10.0,18.5,0,2025-04-05
U058,U011,3.08,55.0,10.0,20.04,0,2025-06-08
U059,U035,7.87,45.0,10.0,19.43,1,2025-02-02
U059,U022,2.59,65.0,50.0,30.8,0,2025-05-21
U059,U050,4.6,75.0,100.0,44.8,0,2025-03-31
U059,U029,1.18,75.0,10.0,25.09,1,2025-03-02
U059,U073,53.22,55.0,10.0,45.11,1,2025-04-17
U059,U067,12.14,75.0,10.0,30.57,1,2025-06-25
U059,U057,1.47,100.0,10.0,32.74,1,2025-05-04
U059,U033,5.63,55.0,10.0,21.32,1,2025-04-11
U059,U060,5.18,45.0,50.0,26.09,1,2025-02-03
U059,U010,0.9,75.0,10.0,24.95,0,2025-05-23
U059,U054,6.67,55.0,10.0,21.83,1,2025-05-01
U059,U043,3.87,30.0,10.0,12.93,0,2025-06-10
U059,U032,4.9,45.0,10.0,17.95,1,2025-06-28
U059,U047,6.88,30.0,10.0,14.44,0,2025-06-15
U059,U041,2.59,45.0,50.0,24.8,1,2025-01-27
U059,U020,7.4,55.0,50.0,30.2,0,2025-02-22
U059,U002,6.66,30.0,10.0,14.33,0,2025-04-09
U059,U007,2.83,45.0,10.0,16.92,1,2025-04-26
U059,U038,7.92,100.0,50.0,43.96,1,2025-05-31
U059,U051,7.17,55.0,10.0,22.08,0,2025-06-26
U059,U072,26.23,75.0,10.0,37.61,1,2025-01-10
U059,U015,9.22,55.0,50.0,31.11,0,2025-01-17
U059,U028,46.94,45.0,50.0,46.97,1,2025-05-20
U059,U001,6.21,45.0,10.0,18.61,0,2025-03-12
U059,U034,4.13,45.0,10.0,17.57,0,2025-02-22
U059,U023,48.38,55.0,10.0,42.69,0,2025-07-04
U059,U074,6.08,30.0,10.0,14.04,1,2025-04-07
U060,U068,1.03,10.0,50.0,13.52,0,2025-05-12
U060,U021,87.49,30.0,10.0,54.75,0,2025-06-08
U060,U003,6.96,30.0,10.0,14.48,0,2025-03-21
U060,U052,8.03,75.0,10.0,28.52,1,2025-05-14
U060,U048,3.11,45.0,10.0,17.06,1,2025-03-19
U060,U019,27.12,45.0,10.0,29.06,1,2025-02-15
U060,U042,27.31,10.0,10.0,18.65,0,2025-01-17
U060,U010,62.08,45.0,10.0,46.54,1,2025-06-07
U060,U002,39.75,30.0,10.0,30.87,1,2025-06-21
U060,U063,1.43,45.0,10.0,16.21,0,2025-02-20
U060,U046,6.75,100.0,50.0,43.38,1,2025-03-03
U060,U011,17.39,55.0,10.0,27.19,0,2025-06-06
U060,U051,27.78,100.0,10.0,45.89,0,2025-01-16
U060,U034,3.04,45.0,10.0,17.02,0,2025-07-02
U060,U017,2.68,10.0,10.0,6.34,1,2025-06-01
U060,U001,3.06,75.0,10.0,26.03,1,2025-01-24
U060,U064,29.48,30.0,10.0,25.74,1,2025-03-13
U060,U032,1.81,45.0,10.0,16.4,0,2025-03-03
U060,U038,4.0,55.0,100.0,38.5,1,2025-05-09
U060,U072,4.14,45.0,10.0,17.57,0,2025-06-28
U060,U062,4.49,10.0,50.0,15.25,1,2025-03-30
U060,U025,2.79,30.0,10.0,12.39,1,2025-01-11
U060,U066,1.68,45.0,10.0,16.34,1,2025-02-21
U060,U007,2.52,75.0,10.0,25.76,0,2025-06-14
U060,U005,1.5,55.0,10.0,19.25,0,2025-02-27
U060,U043,64.17,55.0,10.0,50.59,0,2025-04-24
U060,U036,28.38,75.0,10.0,38.69,0,2025-06-14
U061,U070,4.55,45.0,10.0,17.78,1,2025-01-10
U061,U039,36.9,100.0,10.0,50.45,0,2025-04-27
U061,U036,2.15,30.0,10.0,12.07,0,2025-05-21
U061,U046,25.67,45.0,10.0,28.34,1,2025-04-28
U061,U040,66.36,65.0,50.0,62.68,1,2025-01-17
U061,U075,4.73,45.0,10.0,17.87,0,2025-01-24
U061,U068,1.56,55.0,10.0,19.28,0,2025-02-06
U061,U005,0.0,10.0,10.0,5.0,0,2025-03-17
U061,U024,22.49,75.0,100.0,53.74,1,2025-01-28
U061,U016,5.76,45.0,10.0,18.38,1,2025-01-29
U061,U033,4.95,75.0,50.0,34.97,1,2025-06-01
U061,U067,8.15,55.0,10.0,22.57,0,2025-01-13
U061,U021,3.53,65.0,10.0,23.26,1,2025-02-12
U061,U011,1.99,45.0,10.0,16.5,0,2025-05-29
U061,U060,3.74,30.0,10.0,12.87,0,2025-04-09
U061,U042,4.55,55.0,50.0,28.78,0,2025-03-26
U061,U013,19.94,55.0,10.0,28.47,1,2025-04-05
U061,U006,5.06,55.0,50.0,29.03,1,2025-06-23
U061,U034,63.13,55.0,10.0,50.06,1,2025-04-26
U061,U049,3.41,55.0,10.0,20.2,0,2025-02-26
U061,U035,4.91,30.0,10.0,13.45,0,2025-02-11
U061,U052,2.72,30.0,10.0,12.36,0,2025-04-08
U061,U057,23.07,10.0,100.0,34.53,0,2025-02-09
U061,U064,2.08,65.0,10.0,22.54,0,2025-01-21
U061,U007,3.3,30.0,10.0,12.65,1,2025-06-10
U061,U032,5.36,30.0,10.0,13.68,0,2025-01-29
U061,U054,6.72,75.0,10.0,27.86,1,2025-05-19
U062,U011,2.19,30.0,10.0,12.09,0,2025-01-14
U062,U034,2.72,65.0,10.0,22.86,1,2025-07-08
U062,U024,5.03,55.0,10.0,21.02,1,2025-04-30
U062,U060,4.49,10.0,50.0,15.25,0,2025-06-30
U062,U055,4.88,65.0,10.0,23.94,1,2025-05-07
U062,U048,30.96,45.0,10.0,30.98,1,2025-01-23
U062,U020,16.08,55.0,50.0,34.54,1,2025-02-23
U062,U018,5.42,45.0,50.0,26.21,0,2025-03-28
U062,U058,4.38,45.0,10.0,17.69,0,2025-04-30
U062,U033,12.85,55.0,10.0,24.93,1,2025-06-25
U062,U043,3.45,100.0,10.0,33.73,0,2025-03-04
U062,U004,4.77,30.0,10.0,13.38,0,2025-02-23
U062,U049,5.21,65.0,100.0,42.11,1,2025-07-07
U062,U072,84.03,45.0,10.0,57.51,1,2025-01-27
U062,U029,43.86,45.0,10.0,37.43,1,2025-05-06
U062,U075,57.7,55.0,10.0,47.35,1,2025-05-05
U062,U071,56.55,55.0,10.0,46.78,1,2025-02-03
U062,U040,1.48,55.0,10.0,19.24,0,2025-01-28
U062,U063,3.93,45.0,10.0,17.46,1,2025-06-07
U062,U016,4.63,55.0,10.0,20.81,1,2025-06-03
U062,U050,10.85,45.0,100.0,38.92,1,2025-05-25
U062,U006,14.57,75.0,10.0,31.78,1,2025-07-02
U062,U012,29.43,55.0,10.0,33.22,1,2025-02-04
U062,U045,3.83,45.0,10.0,17.42,0,2025-01-23
U062,U059,3.3,45.0,100.0,35.15,0,2025-05-14
U062,U007,4.92,10.0,10.0,7.46,0,2025-03-26
U062,U032,4.4,45.0,10.0,17.7,0,2025-03-09
U063,U003,5.11,30.0,10.0,13.56,1,2025-03-07
U063,U051,3.55,55.0,50.0,28.27,0,2025-07-01
U063,U001,3.33,45.0,50.0,25.16,0,2025-01-22
U063,U046,24.53,55.0,10.0,30.76,1,2025-04-06
U063,U054,3.25,55.0,10.0,20.13,1,2025-03-18
U063,U074,2.91,30.0,10.0,12.45,0,2025-07-06
U063,U028,2.39,45.0,10.0,16.7,1,2025-05-12
U063,U060,1.43,45.0,10.0,16.21,0,2025-04-08
U063,U018,0.6,45.0,10.0,15.8,0,2025-06-24
U063,U042,1.33,45.0,50.0,24.17,1,2025-01-24
U063,U066,5.74,45.0,10.0,18.37,1,2025-02-11
U063,U053,20.25,55.0,10.0,28.62,1,2025-03-27
U063,U024,25.27,55.0,100.0,49.14,1,2025-05-09
U063,U048,2.08,75.0,10.0,25.54,0,2025-01-21
U063,U007,25.25,45.0,10.0,28.12,0,2025-05-06
U063,U068,5.58,45.0,10.0,18.29,0,2025-03-14
U063,U035,3.86,45.0,10.0,17.43,1,2025-03-26
U063,U011,1.39,65.0,10.0,22.2,0,2025-05-30
U063,U057,1.01,100.0,100.0,50.5,0,2025-03-29
U063,U022,60.7,65.0,10.0,51.85,1,2025-02-12
U063,U005,5.28,100.0,10.0,34.64,1,2025-01-29
U063,U070,2.91,30.0,10.0,12.45,0,2025-04-21
U063,U075,34.05,30.0,10.0,28.02,0,2025-05-18
U063,U019,17.6,75.0,100.0,51.3,0,2025-01-15
U063,U043,29.65,30.0,50.0,33.83,1,2025-05-27
U063,U038,4.86,100.0,10.0,34.43,1,2025-03-18
U063,U036,3.2,45.0,10.0,17.1,0,2025-06-24
U064,U039,8.66,55.0,10.0,22.83,0,2025-04-21
U064,U029,5.65,30.0,50.0,21.82,0,2025-03-08
U064,U037,7.14,45.0,10.0,19.07,1,2025-01-14
U064,U024,31.11,65.0,10.0,37.05,1,2025-06-04
U064,U004,5.9,45.0,10.0,18.45,0,2025-04-30
U064,U073,5.35,45.0,50.0,26.18,1,2025-05-17
U064,U067,35.8,30.0,50.0,36.9,0,2025-03-20
U064,U027,3.83,55.0,10.0,20.41,1,2025-01-11
U064,U070,2.82,45.0,10.0,16.91,1,2025-05-10
U064,U005,1.41,45.0,50.0,24.2,0,2025-01-21
U064,U057,2.3,45.0,10.0,16.65,1,2025-06-13
U064,U033,6.48,65.0,10.0,24.74,1,2025-05-25
U064,U047,61.31,75.0,10.0,55.16,0,2025-05-02
U064,U011,5.83,45.0,50.0,26.41,1,2025-01-20
U064,U025,3.96,65.0,50.0,31.48,0,2025-03-05
U064,U059,6.15,30.0,10.0,14.07,0,2025-06-09
U064,U060,29.48,30.0,10.0,25.74,0,2025-04-16
U064,U066,4.11,55.0,100.0,38.55,1,2025-02-07
U064,U031,3.25,30.0,10.0,12.63,0,2025-04-25
U064,U040,4.13,75.0,10.0,26.57,1,2025-04-21
U064,U038,2.83,45.0,10.0,16.92,0,2025-05-14
U064,U042,29.39,55.0,10.0,33.2,1,2025-06-20
U064,U065,1.84,45.0,10.0,16.42,0,2025-03-25
U064,U049,5.97,55.0,10.0,21.48,1,2025-05-13
U064,U035,4.78,30.0,50.0,21.39,1,2025-01-28
U064,U007,3.87,30.0,100.0,30.94,0,2025-04-12
U064,U046,4.42,45.0,10.0,17.71,1,2025-03-15
U065,U023,1.9,45.0,50.0,24.45,0,2025-03-06
U065,U045,1.74,30.0,50.0,19.87,0,2025-01-21
U065,U002,5.78,45.0,100.0,36.39,1,2025-02-19
U065,U029,40.32,30.0,10.0,31.16,0,2025-06-09
U065,U032,3.92,30.0,10.0,12.96,0,2025-06-26
U065,U030,1.35,55.0,10.0,19.18,1,2025-06-13
U065,U022,3.59,45.0,10.0,17.3,1,2025-04-05
U065,U060,6.02,55.0,10.0,21.51,1,2025-06-04
U065,U052,59.3,55.0,10.0,48.15,1,2025-04-10
U065,U011,4.36,45.0,10.0,17.68,0,2025-04-30
U065,U068,1.17,100.0,10.0,32.59,0,2025-02-16
U065,U044,3.78,10.0,10.0,6.89,1,2025-05-05
U065,U049,5.3,55.0,10.0,21.15,1,2025-01-19
U065,U050,1.3,30.0,10.0,11.65,0,2025-01-20
U065,U047,0.88,45.0,50.0,23.94,1,2025-01-23
U065,U038,5.56,45.0,10.0,18.28,0,2025-05-16
U065,U046,9.01,10.0,10.0,9.5,0,2025-04-24
U065,U019,8.77,30.0,50.0,23.39,0,2025-04-30
U065,U066,1.78,30.0,10.0,11.89,0,2025-02-16
U065,U018,5.5,30.0,10.0,13.75,1,2025-01-19
U065,U043,10.77,75.0,100.0,47.88,1,2025-02-22
U065,U021,4.31,45.0,10.0,17.65,0,2025-05-30
U065,U070,62.26,65.0,10.0,52.63,1,2025-03-29
U065,U035,5.69,55.0,10.0,21.34,0,2025-03-17
U065,U039,44.7,55.0,10.0,40.85,1,2025-06-19
U065,U016,3.58,10.0,10.0,6.79,0,2025-04-20
U065,U072,86.81,30.0,50.0,62.41,1,2025-04-26
U066,U013,4.93,45.0,10.0,17.97,0,2025-04-04
U066,U031,3.29,45.0,10.0,17.15,0,2025-03-03
U066,U048,2.34,45.0,10.0,16.67,0,2025-06-26
U066,U012,3.61,55.0,10.0,20.31,0,2025-01-17
U066,U034,7.34,45.0,50.0,27.17,0,2025-04-29
U066,U030,39.95,45.0,10.0,35.47,1,2025-05-04
U066,U023,5.12,100.0,10.0,34.56,1,2025-03-21
U066,U020,56.9,30.0,10.0,39.45,0,2025-05-27
U066,U026,5.02,45.0,50.0,26.01,0,2025-04-20
U066,U036,4.24,45.0,50.0,25.62,0,2025-04-22
U066,U041,4.06,45.0,10.0,17.53,0,2025-07-04
U066,U019,4.21,45.0,10.0,17.6,1,2025-06-14
U066,U060,1.68,45.0,10.0,16.34,1,2025-04-13
U066,U062,4.11,45.0,10.0,17.55,1,2025-04-08
U066,U010,0.67,45.0,10.0,15.83,0,2025-05-24
U066,U021,1.58,55.0,50.0,27.29,0,2025-01-25
U066,U051,4.9,65.0,10.0,23.95,1,2025-03-06
U066,U055,49.22,45.0,10.0,40.11,1,2025-01-22
U066,U072,4.45,45.0,10.0,17.72,0,2025-03-08
U066,U028,5.44,75.0,10.0,27.22,0,2025-06-29
U066,U035,41.61,45.0,50.0,44.3,1,2025-04-05
U066,U047,11.54,55.0,10.0,24.27,1,2025-02-26
U066,U050,6.07,45.0,10.0,18.53,1,2025-03-28
U066,U039,7.66,45.0,10.0,19.33,1,2025-02-25
U066,U009,3.57,45.0,50.0,25.28,0,2025-01-23
U066,U071,2.62,65.0,10.0,22.81,0,2025-06-08
U066,U068,8.1,45.0,10.0,19.55,0,2025-03-10
U067,U053,59.55,55.0,50.0,56.27,1,2025-07-06
U067,U064,35.8,30.0,50.0,36.9,1,2025-02-09
U067,U069,6.1,75.0,50.0,35.55,1,2025-05-16
U067,U061,8.15,55.0,10.0,22.57,1,2025-01-19
U067,U026,1.75,45.0,50.0,24.38,1,2025-05-05
U067,U012,7.32,30.0,10.0,14.66,0,2025-04-10
U067,U034,5.19,45.0,100.0,36.09,1,2025-02-22
U067,U040,5.51,30.0,10.0,13.75,0,2025-03-08
U067,U032,57.21,45.0,10.0,44.11,0,2025-07-04
U067,U027,2.58,45.0,10.0,16.79,0,2025-01-18
U067,U019,30.94,75.0,10.0,39.97,1,2025-06-22
U067,U029,8.58,75.0,50.0,36.79,1,2025-05-22
U067,U041,6.9,45.0,10.0,18.95,1,2025-03-26
U067,U011,5.18,65.0,100.0,42.09,0,2025-06-04
U067,U002,43.51,30.0,10.0,32.76,0,2025-04-12
U067,U075,1.66,30.0,10.0,11.83,0,2025-05-22
